accession,label,group,has_location_note,incorrect_repeats,mean_confidence,predicted_labels
Q9NQS5,Membrane,Q9NQS5__cac11874e46fc669,False,0,0.881893081313498,Membrane;Membrane
Q969F1,Nucleus,Q969F1__19c37478be70a6de,False,0,0.8814062841651689,Nucleus;Nucleus
P16581,Membrane,P16581__f882612846d661bd,False,0,0.881327638121232,Membrane;Membrane
Q14831,Membrane,P41180__6c2adc8809792b84,False,0,0.8809641695578034,Membrane;Membrane
Q9HBX9,Membrane,Q9HBX9__d3060ee7b5361dbe,False,0,0.8806588933788392,Membrane;Membrane
Q9UBZ9,Nucleus,Q9UBZ9__8d2a0cc5fc5e2361,True,0,0.8798077207009607,Nucleus;Nucleus
Q96K80,Nucleus,Q96K80__b390c4aca742ab9a,False,0,0.8794832093327456,Nucleus;Nucleus
A1A519,Nucleus,A1A519__7e63a3711fbbfffb,False,0,0.8790584245772051,Nucleus;Nucleus
Q15072,Nucleus,Q15072__3c9d10a4042acace,False,0,0.8786136935674658,Nucleus;Nucleus
Q9H3D4,Nucleus,Q9H3D4__33a4133f272286d3,False,0,0.8749918488016297,Nucleus;Nucleus
Q3ZCT1,Nucleus,O60765__7991d51d11a01c75,False,0,0.8747680276512753,Nucleus;Nucleus
Q96KN3,Nucleus,Q96KN3__fa078416a3d40d43,False,0,0.8744383369995037,Nucleus;Nucleus
O43257,Nucleus,O43257__601ebe79f911827d,False,0,0.8737008092107971,Nucleus;Nucleus
Q9UL17,Nucleus,Q9UL17__8c452c4b47a38905,False,0,0.8725971060403392,Nucleus;Nucleus
A0PJY2,Nucleus,A0PJY2__8aa0abaf2ac61e71,False,0,0.872578506827371,Nucleus;Nucleus
Q9UPN9,Nucleus,Q9UPN9__aeedad7c223f3aa3,True,0,0.8722924074580698,Nucleus;Nucleus
P13500,Secreted,P13500__3812ea62049d89f0,False,0,0.8722159082422056,Secreted;Secreted
Q96RE9,Nucleus,O60765__7991d51d11a01c75,False,0,0.8721728930143569,Nucleus;Nucleus
Q9HBX8,Membrane,Q9BXB1__8f414dfc5f20967b,False,0,0.8717867484699506,Membrane;Membrane
Q9H0C3,Membrane,Q9H0C3__489a52aaac75aee3,False,0,0.8712954051340347,Membrane;Membrane
Q32MQ0,Nucleus,Q32MQ0__393a4634d262abeb,False,0,0.8708472039245791,Nucleus;Nucleus
Q9UNL4,Nucleus,Q9H160__230f88e6fa570ee7,False,0,0.8697994632080195,Nucleus;Nucleus
Q9H2S9,Nucleus,Q9H2S9__36640543b4ad7492,False,0,0.8697126086731415,Nucleus;Nucleus
P26718,Membrane,P26718__8dce35f112f6e87b,True,0,0.8690474759515887,Membrane;Membrane
Q8N5F7,Nucleus,Q8N5F7__cfebd875c0abb98c,False,0,0.8689618560576386,Nucleus;Nucleus
Q9HBZ2,Nucleus,Q9HBZ2__cb0bdbb047642c88,False,0,0.8689202442401989,Nucleus;Nucleus
Q9BYD1,Mitochondrion,Q9BYD1__b9ffb49aada0184d,False,0,0.8682979704280129,Mitochondrion;Mitochondrion
Q8N328,Nucleus,Q8N328__c19011851c66d1a2,False,0,0.8673683059396975,Nucleus;Nucleus
Q8NEZ4,Nucleus,O14686__3f7e3798caefae2c,False,0,0.8672448453157999,Nucleus;Nucleus
Q9BSH4,Mitochondrion,Q9BSH4__57a176b7d7e4dbc3,False,0,0.8659011527134344,Mitochondrion;Mitochondrion
O14817,Membrane,O14817__2fb9a2c82e52a1b2,False,0,0.8658378812558054,Membrane;Membrane
Q9NYW8,Nucleus,O60765__7991d51d11a01c75,False,0,0.8652493532797354,Nucleus;Nucleus
P32243,Nucleus,P32243__cda81068cf320969,False,0,0.8650240656298439,Nucleus;Nucleus
P51965,Nucleus,P51965__1e8abf77bbf48b6c,False,0,0.8650235215385931,Nucleus;Nucleus
Q9H4I2,Nucleus,Q9H4I2__7cbd4f2f341f304d,False,0,0.8646404668498706,Nucleus;Nucleus
Q7Z5A8,Secreted,Q7Z5A7__79972210f3b53fed,False,0,0.864518780534496,Secreted;Secreted
Q9HCK8,Nucleus,Q9HCK8__20a4b077942b8ef8,True,0,0.8644600783560608,Nucleus;Nucleus
P48552,Nucleus,P48552__fe8f644aa6c86a0b,True,0,0.8643162865591714,Nucleus;Nucleus
Q9BXF3,Nucleus,Q9BXF3__0dc6495e1e886cb7,False,0,0.8635589992754465,Nucleus;Nucleus
Q9NUJ1,Mitochondrion,Q9NUJ1__50b58ba185fd1cb5,False,0,0.8630014103347246,Mitochondrion;Mitochondrion
Q13351,Nucleus,Q13351__d4363505cdd764fa,True,0,0.8624897650646555,Nucleus;Nucleus
Q5VTD9,Nucleus,Q5VTD9__4eaec34183653ae2,False,0,0.8619745659993947,Nucleus;Nucleus
A8MTJ6,Nucleus,A8MTJ6__f0b42ed6b9f6b39e,False,0,0.8619423325938769,Nucleus;Nucleus
Q8IXK0,Nucleus,P78364__37cb94299e1e9187,True,0,0.861721052773526,Nucleus;Nucleus
Q9C0A1,Nucleus,Q9C0A1__d0bd96063979cce8,False,0,0.8612485579414974,Nucleus;Nucleus
P17014,Nucleus,O60765__7991d51d11a01c75,False,0,0.8611869550055625,Nucleus;Nucleus
Q9NY25,Membrane,Q9NY25__080eb688f55b4c0b,False,0,0.8610995089107956,Membrane;Membrane
O75355,Membrane,O75355__bce692cd15f4091a,False,0,0.8610809750131336,Membrane;Membrane
P0DP57,Secreted,P0DP57__ad19290160d76666,False,0,0.8606907079110021,Secreted;Secreted
P15144,Membrane,P15144__99ba03877f7508cb,True,0,0.8606019568734302,Membrane;Membrane
Q9Y258,Secreted,P13500__3812ea62049d89f0,False,0,0.8597860651133001,Secreted;Secreted
Q96K58,Nucleus,Q96K58__736cab592d597c3d,False,0,0.859447057411846,Nucleus;Nucleus
Q9H0E3,Nucleus,Q9H0E3__1b546d10381c8972,False,0,0.8589941057231423,Nucleus;Nucleus
O14842,Membrane,O14842__de3c8c9ee981bcae,False,0,0.8578958065977158,Membrane;Membrane
Q9NU63,Nucleus,O60765__7991d51d11a01c75,True,0,0.8578912085452217,Nucleus;Nucleus
O14649,Membrane,O14649__7960e9cf1aca3a12,False,0,0.8578535591496451,Membrane;Membrane
O14776,Nucleus,O14776__20834b6dfdbb2aa7,False,0,0.8575196286862827,Nucleus;Nucleus
B0L3A2,Membrane,B0L3A2__741e248a9af7f9d1,False,0,0.857513333164281,Membrane;Membrane
Q86YN6,Nucleus,Q86YN6__c74ed27ffc5d5931,False,0,0.8572796820659048,Nucleus;Nucleus
Q9UGH3,Membrane,Q9UGH3__9cab313b7f1f3a8c,False,0,0.8569368693749229,Membrane;Membrane
Q99757,Mitochondrion,Q99757__b1dff3a3522626f0,False,0,0.8566320038174873,Mitochondrion;Mitochondrion
Q9UID6,Nucleus,Q9UID6__c64c393e6bf2f05a,False,0,0.8562615994739903,Nucleus;Nucleus
P30939,Membrane,O14804__e1509937826bd69d,False,0,0.8540754533228243,Membrane;Membrane
Q16853,Membrane,Q16853__7ed9ac5c23544be7,False,0,0.8537493500167028,Membrane;Membrane
O15370,Nucleus,O15370__1fcb2d8307ca4be3,False,0,0.8523349656539027,Nucleus;Nucleus
O14978,Nucleus,O14978__c4f71ba247d1fe9d,False,0,0.8513559270145068,Nucleus;Nucleus
Q99457,Nucleus,Q99457__b32e2ff5c0913aae,False,0,0.8503337220650025,Nucleus;Nucleus
Q9UKY1,Nucleus,Q9H4I2__7cbd4f2f341f304d,True,0,0.850325804030527,Nucleus;Nucleus
Q9BX79,Membrane,Q9BX79__cbf4afd758285857,True,0,0.8498727933667073,Membrane;Membrane
Q9C0H2,Membrane,Q9BSA4__a0c084890237a0a3,False,0,0.8494884701217376,Membrane;Membrane
O95931,Nucleus,O95931__c6c68b0fd0d91ac0,False,0,0.8492231517111681,Nucleus;Nucleus
Q8WYA1,Nucleus,Q8WYA1__672612d5f97ef9cc,False,0,0.8485725743555852,Nucleus;Nucleus
Q68D85,Membrane,Q68D85__06d6e219931af909,False,0,0.8485540320686892,Membrane;Membrane
Q96LT9,Nucleus,Q96LT9__4c4c35b26aebb77c,False,0,0.8483522392630582,Nucleus;Nucleus
Q03989,Nucleus,Q03989__afb11eedc82f1515,False,0,0.8477666312929903,Nucleus;Nucleus
P35462,Membrane,O14804__e1509937826bd69d,True,0,0.8475821499081113,Membrane;Membrane
P98182,Nucleus,P98182__280bc94b3ad2be02,False,0,0.8474211560579363,Nucleus;Nucleus
O15263,Secreted,O15263__03c03ad492af4bd8,False,0,0.8473996853252166,Secreted;Secreted
Q6ZN30,Nucleus,Q6ZN30__a9e0bb327d45024e,False,0,0.8473241056883523,Nucleus;Nucleus
O43829,Nucleus,O43829__d1f39424c9f72e84,True,0,0.8467335312922111,Nucleus;Nucleus
Q5T440,Mitochondrion,Q5T440__553a633c46324476,False,0,0.8459031084510351,Mitochondrion;Mitochondrion
Q9HCF6,Membrane,Q9HCF6__ac0d234a0cfd8758,False,0,0.8453431455910323,Membrane;Membrane
Q6ZVX9,Membrane,Q6TCH4__f6872ed0f80ad686,False,0,0.8453412270970149,Membrane;Membrane
P19075,Membrane,O14817__2fb9a2c82e52a1b2,False,0,0.845047121412732,Membrane;Membrane
Q6STE5,Nucleus,Q6STE5__7b49ceef71c89aef,False,0,0.8450307791724567,Nucleus;Nucleus
P00995,Secreted,P00995__2f17f5ddb7fe12bb,False,0,0.8447169721204638,Secreted;Secreted
Q8NEP9,Nucleus,O60765__7991d51d11a01c75,False,0,0.8444203312379267,Nucleus;Nucleus
Q86TS9,Mitochondrion,Q86TS9__399f2cf89de06ac4,False,0,0.8441317027194896,Mitochondrion;Mitochondrion
Q6EIG7,Membrane,Q6EIG7__4332a5c8f8f77e85,False,0,0.8439935765674937,Membrane;Membrane
Q86VZ6,Nucleus,Q86VZ6__48ef0260d9cca576,False,0,0.8438342125900331,Nucleus;Nucleus
Q8IX15,Nucleus,Q8IX15__2197b74404d017a8,False,0,0.8436490416786657,Nucleus;Nucleus
O15090,Nucleus,O15090__be3ae7be1613717d,False,0,0.8432616846469445,Nucleus;Nucleus
P18846,Nucleus,P18846__085f64e87f122bc4,False,0,0.8414226296581767,Nucleus;Nucleus
Q9UM73,Membrane,Q9UM73__74716bef5c87821e,True,0,0.8412651023061464,Membrane;Membrane
Q9NPD8,Nucleus,Q9NPD8__5adf00d7297fe32c,True,0,0.8400412000143782,Nucleus;Nucleus
P98175,Nucleus,P52756__83fff9e7321f503d,True,0,0.8396248895957248,Nucleus;Nucleus
Q8NHU0,Nucleus,P0DMU8__65b80a349fee31d5,False,0,0.8395301145307391,Nucleus;Nucleus
Q6P3S6,Nucleus,Q6P3S6__7fb38d56bde945ea,False,0,0.839513210493328,Nucleus;Nucleus
O60393,Nucleus,O60393__6a17e447bf507b58,False,0,0.8393056467309394,Nucleus;Nucleus
Q9UM63,Nucleus,Q6DJT9__886b146b2d6be78e,False,0,0.8386431825912509,Nucleus;Nucleus
Q7RTV3,Nucleus,Q7RTV3__d266a08a2875ae94,False,0,0.8382440311937851,Nucleus;Nucleus
P0C1Z6,Nucleus,P0C1Z6__d939dd7e5feb3a72,False,0,0.8369987152774943,Nucleus;Nucleus
P56373,Membrane,P51575__47a7ae3585219f3b,True,0,0.8369303041866984,Membrane;Membrane
Q96HJ9,Mitochondrion,Q96HJ9__8f7982cfa6455481,False,0,0.8368937255359271,Mitochondrion;Mitochondrion
Q9H313,Membrane,Q9H313__87dd3174f408f1a7,False,0,0.8367535835933702,Membrane;Membrane
Q58F21,Nucleus,Q58F21__73222727caca7871,True,0,0.8365037493145892,Nucleus;Nucleus
O75603,Nucleus,O75603__6b9b0f6eb8c91c38,False,0,0.8362152538272287,Nucleus;Nucleus
Q9GZR1,Nucleus,Q9GZR1__8129a8803c969a7f,False,0,0.8357229456902939,Nucleus;Nucleus
P0DMU8,Nucleus,P0DMU8__65b80a349fee31d5,False,0,0.8351681487846587,Nucleus;Nucleus
Q8WTR7,Nucleus,O60765__7991d51d11a01c75,True,0,0.8342061117478757,Nucleus;Nucleus
Q5HYN5,Nucleus,P0DMU8__65b80a349fee31d5,False,0,0.8338779566847346,Nucleus;Nucleus
P30307,Nucleus,P30307__d4b382d296f08244,False,0,0.8335285524934896,Nucleus;Nucleus
P34969,Membrane,P34969__987e15538f0f1ab2,False,0,0.8328238526039613,Membrane;Membrane
Q6UXZ4,Membrane,Q6UXZ4__f727ae45e74548de,False,0,0.8325546618711239,Membrane;Membrane
P29972,Membrane,P29972__8aaa3dd189e99d4f,False,0,0.8324474244609303,Membrane;Membrane
Q96AV8,Nucleus,Q96AV8__ffc7b9a7b77b600c,False,0,0.8321454258133054,Nucleus;Nucleus
A8MW92,Nucleus,A8MW92__aac26fa6b1288fde,True,0,0.8319410460672864,Nucleus;Nucleus
Q01543,Nucleus,Q01543__74912fafaea5266f,False,0,0.8316810262124585,Nucleus;Nucleus
Q9UBW7,Nucleus,Q9UBW7__0ad13e0156d5423c,False,0,0.8308930929659797,Nucleus;Nucleus
Q5VZI3,Membrane,Q5VZI3__fb4f91b1f9cd6038,False,0,0.8308599039920779,Membrane;Membrane
P19440,Membrane,P19440__801f58f9fcded7a2,False,0,0.8308199987010434,Membrane;Membrane
Q6PIU1,Membrane,P17658__eda1448fb4187cfe,True,0,0.8308119014760335,Membrane;Membrane
Q8TBZ0,Nucleus,Q8TBZ0__301280748a4012dc,False,0,0.8307082533386236,Nucleus;Nucleus
Q6UXZ3,Membrane,Q6UXZ3__e274dd37208c771b,True,0,0.8306967971961015,Membrane;Membrane
A0A0J9YXV3,Secreted,A0A0J9YXV3__d597bde492fb1c45,False,0,0.8305870929260383,Secreted;Secreted
Q6YHK3,Membrane,Q6YHK3__26ce27a0e409dc3e,False,0,0.8303868214798762,Membrane;Membrane
Q9UHF7,Nucleus,Q9UHF7__f354d27f400d3924,False,0,0.8302401527797598,Nucleus;Nucleus
P17030,Nucleus,O60765__7991d51d11a01c75,False,0,0.8300200946010028,Nucleus;Nucleus
P43115,Membrane,P43115__eecded17e2f0be53,False,0,0.8293045346959609,Membrane;Membrane
Q8N5C7,Nucleus,Q8N5C7__b94f154ff317c48b,False,0,0.8292876810655385,Nucleus;Nucleus
Q03181,Nucleus,Q03181__f85202b5d75177e1,False,0,0.827591250147349,Nucleus;Nucleus
P41594,Membrane,P41594__d490de2ba2e67deb,False,0,0.8266364761711833,Membrane;Membrane
P18065,Secreted,P18065__cb090c520014e453,False,0,0.8265941322863006,Secreted;Secreted
Q7Z5A7,Secreted,Q7Z5A7__79972210f3b53fed,False,0,0.8262239515527464,Secreted;Secreted
Q8WUM9,Membrane,Q8WUM9__9812589e0b86f617,False,0,0.8261534261766965,Membrane;Membrane
P33240,Nucleus,P33240__9e62ed7fce0b0130,True,0,0.8261319652587371,Nucleus;Nucleus
Q5VUA4,Nucleus,Q5VUA4__7147c139db40348c,False,0,0.82498360493269,Nucleus;Nucleus
Q9BXB1,Membrane,Q9BXB1__8f414dfc5f20967b,False,0,0.8246819322405532,Membrane;Membrane
O75937,Nucleus,O75937__90621a87e8eae11e,False,0,0.8241175743061586,Nucleus;Nucleus
Q9P013,Nucleus,Q9P013__96615dd89a09abb1,False,0,0.8240126054029255,Nucleus;Nucleus
P01225,Secreted,P01225__b5fe577d953dbc11,True,0,0.8232277807662268,Secreted;Secreted
Q8N1G1,Nucleus,Q8N1G1__a0b16eab8b7a0624,False,0,0.8230753837816802,Nucleus;Nucleus
P62851,Cytoplasm,P62851__b8ddf44f27f9042c,False,0,0.8207566890686386,Cytoplasm;Cytoplasm
Q53TQ3,Nucleus,Q53TQ3__c40027ea332393a0,False,0,0.8204037944091073,Nucleus;Nucleus
Q6W2J9,Nucleus,Q6W2J9__fb1596c539433cf0,False,0,0.820127590309029,Nucleus;Nucleus
Q9H2H9,Membrane,Q9H2H9__8b9302b583aae10a,True,0,0.8198613086684806,Membrane;Membrane
Q70Z53,Nucleus,Q70Z53__d63f7b85d457e344,False,0,0.8195400054721947,Nucleus;Nucleus
Q569K4,Nucleus,Q569K4__8b12a0d40df09f40,False,0,0.8191810226306784,Nucleus;Nucleus
P49406,Mitochondrion,P49406__0807e89052573fd6,False,0,0.8181113909687989,Mitochondrion;Mitochondrion
Q13084,Mitochondrion,Q13084__ffe9c9753231efeb,False,0,0.818049276553956,Mitochondrion;Mitochondrion
Q7Z7H8,Mitochondrion,Q7Z7H8__adfda39bd406d785,False,0,0.8179779616152041,Mitochondrion;Mitochondrion
P58418,Membrane,P58418__33c99d40d76f0feb,False,0,0.8178844737422708,Membrane;Membrane
Q9H160,Nucleus,Q9H160__230f88e6fa570ee7,True,0,0.8175731811386926,Nucleus;Nucleus
Q86X83,Cytoplasm,Q86X83__9e8a81f980fe5a2d,False,0,0.8172824565648003,Cytoplasm;Cytoplasm
Q8IYW5,Nucleus,Q8IYW5__e26c503e132670df,True,0,0.8170000881677288,Nucleus;Nucleus
O77932,Nucleus,O77932__7a76ed8d73d41e47,False,0,0.8163861346164085,Nucleus;Nucleus
P52739,Nucleus,P52739__2199b2d7de4b600d,True,0,0.8163107171691566,Nucleus;Nucleus
Q7L0X2,Nucleus,Q7L0X2__be57572441bc7c81,False,0,0.8162906229311798,Nucleus;Nucleus
P55081,Nucleus,P55081__c09e4f810766bef2,False,0,0.8145935636062469,Nucleus;Nucleus
P63173,Cytoplasm,P63173__c34e32f6de40d659,False,0,0.8145259027097904,Cytoplasm;Cytoplasm
Q9NTZ6,Nucleus,Q9NTZ6__9d753b4d0a2e9fa0,False,0,0.8131495924757515,Nucleus;Nucleus
Q96JW4,Membrane,Q96JW4__990ba1979c6b5ef7,False,0,0.8128411627604168,Membrane;Membrane
A1Z1Q3,Nucleus,A1Z1Q3__872c0ec9e3b701db,True,0,0.8127805198278693,Nucleus;Nucleus
P13349,Nucleus,P13349__45791a6373c12899,False,0,0.8127008511105169,Nucleus;Nucleus
Q8NCN2,Nucleus,Q8NCN2__bd14a0b62f038110,False,0,0.8122307463813447,Nucleus;Nucleus
P35227,Nucleus,P35227__87d73e17b326796f,False,0,0.8119669827910068,Nucleus;Nucleus
P10242,Nucleus,P10242__d427fdd452484c79,False,0,0.8111733163070229,Nucleus;Nucleus
P13498,Membrane,P13498__928ccbd7cbbfc119,False,0,0.8104584899138236,Membrane;Membrane
O00142,Mitochondrion,O00142__700aaca4d7c026aa,False,0,0.809840634850209,Mitochondrion;Mitochondrion
Q9BRJ2,Mitochondrion,Q9BRJ2__e8127963f8d3a219,False,0,0.8095901835922509,Mitochondrion;Mitochondrion
Q4G176,Mitochondrion,Q4G176__9b23a9c38ce64f20,False,0,0.8094903296394349,Mitochondrion;Mitochondrion
P43003,Membrane,P43003__9bd2bb21d4f24d3b,False,0,0.8090216895976485,Membrane;Membrane
Q9BVI0,Nucleus,A8MW92__aac26fa6b1288fde,False,0,0.8067849929275317,Nucleus;Nucleus
Q9Y6J9,Nucleus,Q9Y6J9__8e470b48a9f9cc96,False,0,0.8067063901519509,Nucleus;Nucleus
Q9BYE7,Nucleus,Q9BYE7__262e4d5894eb5381,False,0,0.8061235635650783,Nucleus;Nucleus
A0A7P0TBJ1,Nucleus,A0A7P0TBJ1__f59caf3f1c853477,False,0,0.8058644576320604,Nucleus;Nucleus
P78562,Membrane,P08473__1a916537b7b55589,False,0,0.8051385117865142,Membrane;Membrane
Q5SSG8,Membrane,Q5SSG8__436e35edf5f86dbe,False,0,0.8046503059502144,Membrane;Membrane
P29374,Nucleus,P29374__93cfe8189194eba3,False,0,0.8046281238065432,Nucleus;Nucleus
O60765,Nucleus,O60765__7991d51d11a01c75,False,0,0.8045405800571455,Nucleus;Nucleus
Q5T4W7,Secreted,Q5T4W7__3eb322d0bc238b69,False,0,0.8042160731799011,Secreted;Secreted
Q8TF45,Nucleus,O60765__7991d51d11a01c75,False,0,0.8040737183881201,Nucleus;Nucleus
P0DMU9,Nucleus,P0DMU8__65b80a349fee31d5,False,0,0.8039676580367758,Nucleus;Nucleus
P43363,Nucleus,P43363__793a8d14f37fb705,False,0,0.8038120663415951,Nucleus;Nucleus
Q15699,Nucleus,Q15699__fbb8ed909ca2e7ae,False,0,0.803310568170222,Nucleus;Nucleus
Q9NZM4,Nucleus,Q9NZM4__8d6d8ce39d7354c0,False,0,0.8031378744483559,Nucleus;Nucleus
P29084,Nucleus,P29084__ebc3cafb921217a1,False,0,0.8026608728208771,Nucleus;Nucleus
Q6PJ21,Nucleus,Q6PJ21__709648a339e524b5,True,0,0.8022726312644513,Nucleus;Nucleus
P28347,Nucleus,P28347__0510ee24c4318b12,False,0,0.8020910957367149,Nucleus;Nucleus
Q9NQV8,Nucleus,Q9NQV8__d9393400f9fc1421,False,0,0.8014020632399385,Nucleus;Nucleus
Q9UBC3,Nucleus,Q9UBC3__98ed5e5f7c4fc9e0,False,0,0.8012521208950456,Nucleus;Nucleus
O43148,Nucleus,O43148__7fd695051f4714fd,False,0,0.8008684053273313,Nucleus;Nucleus
Q9UIL8,Nucleus,Q9UIL8__1008019fdd8cb89c,False,0,0.8002433574841339,Nucleus;Nucleus
Q8IXF0,Nucleus,Q8IXF0__ce681f5107a60e86,False,0,0.7993398515036182,Nucleus;Nucleus
Q8IUR6,Nucleus,Q8IUR6__c5f7514e88bcda7b,True,0,0.7987120182867409,Nucleus;Nucleus
Q9H9L7,Nucleus,Q9H9L7__992b75e9e94baaec,False,0,0.797496381842542,Nucleus;Nucleus
P12319,Membrane,P12319__7169a4f57038103b,False,0,0.7970807323088358,Membrane;Membrane
Q09428,Membrane,Q09428__c07c3de04b95cf06,False,0,0.7969886072544298,Membrane;Membrane
Q9NXZ1,Nucleus,Q9NXZ1__a71ae1e1c20b9fa5,False,0,0.7963051173737586,Nucleus;Nucleus
Q9UIG0,Nucleus,Q9UIG0__199d496dabf0c813,True,0,0.7954968963416409,Nucleus;Nucleus
Q9UKI8,Nucleus,Q9UKI8__8337c49698178115,False,0,0.7948370997543528,Nucleus;Nucleus
Q9UBD9,Secreted,Q9UBD9__e9021cf04257faa1,True,0,0.794491595195285,Secreted;Secreted
Q02161,Membrane,Q02161__e7857785c4ef5d34,False,0,0.7941354828050265,Membrane;Membrane
Q6ECI4,Nucleus,O60765__7991d51d11a01c75,False,0,0.7938738098874691,Nucleus;Nucleus
P42892,Membrane,P08473__1a916537b7b55589,False,0,0.793447673583908,Membrane;Membrane
Q7Z5A9,Secreted,Q7Z5A9__d9463d93487ed57e,False,0,0.792596315987746,Secreted;Secreted
Q6UWZ7,Nucleus,Q6UWZ7__6fdbbd5735e4ee6f,True,0,0.7923803667808947,Nucleus;Nucleus
P86397,Mitochondrion,P86397__5a9e1b2c2ca4a19f,False,0,0.7918724279800122,Mitochondrion;Mitochondrion
Q8TE85,Nucleus,Q8TE85__7d10818504bb7d32,False,0,0.79121418623577,Nucleus;Nucleus
Q9UBT6,Nucleus,Q9UBT6__a9c2f7f66fe8f1cf,True,0,0.7908487126883401,Nucleus;Nucleus
P17658,Membrane,P17658__eda1448fb4187cfe,False,0,0.7902819820953132,Membrane;Membrane
P40424,Nucleus,P40424__02b63a4f59185406,False,0,0.7898826936106316,Nucleus;Nucleus
Q9UI40,Membrane,Q9HC58__06f2266491a320bf,False,0,0.7897007834590754,Membrane;Membrane
Q99929,Nucleus,Q99929__3bc2265ae990245f,False,0,0.7896599241827382,Nucleus;Nucleus
P36578,Cytoplasm,P36578__7a06894c0bbf3e0a,False,0,0.7890096687330268,Cytoplasm;Cytoplasm
P34130,Secreted,P34130__038eb4a04f0b8d92,False,0,0.7875159723065439,Secreted;Secreted
P55318,Nucleus,P55318__ef5103c2426f62b7,False,0,0.7862758256128797,Nucleus;Nucleus
P0DP91,Nucleus,P0DP91__32b5eef86f6e9135,False,0,0.7861314805223258,Nucleus;Nucleus
Q9NZL3,Nucleus,O60765__7991d51d11a01c75,True,0,0.7856690596846754,Nucleus;Nucleus
Q92833,Nucleus,Q92833__72d8d68f6efa5b8d,True,0,0.7856651350429708,Nucleus;Nucleus
O00175,Secreted,O00175__b7881beb951aec45,False,0,0.7855602770397905,Secreted;Secreted
P54760,Membrane,P21709__6aa120b03b6831f0,False,0,0.7832496195380081,Membrane;Membrane
Q96EL2,Mitochondrion,Q96EL2__7d7ea2526189d91a,False,0,0.7825578966350542,Mitochondrion;Mitochondrion
Q6UVM3,Membrane,Q6UVM3__b651e92a4f3a92f2,False,0,0.7816219523896828,Membrane;Membrane
Q9Y399,Mitochondrion,Q9Y399__150a4be8793028f7,False,0,0.7808618169745858,Mitochondrion;Mitochondrion
Q14153,Nucleus,Q14153__51373cb26621f0d0,False,0,0.7804485045902048,Nucleus;Nucleus
Q92988,Nucleus,P56177__5cea5ceeb5354239,False,0,0.7802570200761059,Nucleus;Nucleus
Q9HB58,Nucleus,Q9HB58__156fa71ba0f03374,True,0,0.780191323012674,Nucleus;Nucleus
P01298,Secreted,P01298__35a162f66dfacc6c,False,0,0.7799742981006819,Secreted;Secreted
Q9BX68,Mitochondrion,Q9BX68__f4517aaf05924d30,False,0,0.7797435297346975,Mitochondrion;Mitochondrion
Q14406,Secreted,P01241__8fb62f9161f42d75,False,0,0.779553286573548,Secreted;Secreted
Q6P4R8,Nucleus,Q6P4R8__749c870dee2f91e5,False,0,0.7793377578669015,Nucleus;Nucleus
Q9BQ15,Nucleus,Q96AH0__536175e3664d5acd,True,0,0.7788873171205236,Nucleus;Nucleus
A6H8Y1,Nucleus,A6H8Y1__234f6c026652bec9,False,0,0.7773828899772115,Nucleus;Nucleus
P17032,Nucleus,O60765__7991d51d11a01c75,False,0,0.775959121830363,Nucleus;Nucleus
P08833,Secreted,P08833__361cc8b012aa6de2,False,0,0.7748217765895984,Secreted;Secreted
Q2TAK8,Nucleus,Q2TAK8__cae3f40bf1fdd386,True,0,0.7747561876969631,Nucleus;Nucleus
Q9NZP8,Secreted,Q9NZP8__e50c99cd74cae31b,False,0,0.7740457539820434,Secreted;Secreted
Q9NRY2,Nucleus,Q9NRY2__8c2d6e51a7ddb99a,True,0,0.7739760257033567,Nucleus;Nucleus
Q16560,Nucleus,Q16560__7a0894975e03e298,False,0,0.7735803189142856,Nucleus;Nucleus
Q9H147,Nucleus,Q9H147__abdf33fb9fc1b6ad,False,0,0.7731723116678448,Nucleus;Nucleus
P48995,Membrane,P48995__0b3c67de268a6557,False,0,0.7730573050292748,Membrane;Membrane
Q9NQ90,Membrane,Q32M45__1509fe9c1f8bc231,False,0,0.7724083052161765,Membrane;Membrane
Q96H86,Nucleus,O60765__7991d51d11a01c75,False,0,0.7718522730506667,Nucleus;Nucleus
P82673,Mitochondrion,P82673__ddbc618da69eeb8f,False,0,0.7718286147952946,Mitochondrion;Mitochondrion
Q9BYD2,Mitochondrion,Q9BYD2__caf343257590d095,False,0,0.7718207716398808,Mitochondrion;Mitochondrion
Q9NZC9,Nucleus,Q9NZC9__5804ae73e49d5384,True,0,0.7715784162524664,Nucleus;Nucleus
Q6PII3,Nucleus,Q6PII3__039588b42955e349,True,0,0.7712326014388886,Nucleus;Nucleus
Q96T23,Nucleus,Q96T23__e98d30e0b538dffe,True,0,0.7710267738515533,Nucleus;Nucleus
Q86XK3,Nucleus,Q86XK3__28eed0bb032dffec,True,0,0.7707152558526379,Nucleus;Nucleus
B4DJY2,Membrane,B4DJY2__913b0e2aa0911f1e,False,0,0.7699455236095414,Membrane;Membrane
P83731,Cytoplasm,P83731__d699a4c699bc72ef,False,0,0.7699304867390777,Cytoplasm;Cytoplasm
Q14CX5,Membrane,Q14CX5__23d5174f66d295d8,False,0,0.766344964165719,Membrane;Membrane
P34096,Secreted,P34096__bdb5ad9576d2cdc1,True,0,0.764292852504502,Secreted;Secreted
P78556,Secreted,P13500__3812ea62049d89f0,False,0,0.7637679686507424,Secreted;Secreted
